Model,Year,Region,Color,Fuel Type,Base Price (USD),Horsepower,Sales Volume,Turbo
GLE,2025,Global,Grey,Petrol,125552,285,1,Yes
GLE,2023,Global,Black,Petrol,119623,396,1,Yes
A-Class,2023,Global,Black,Petrol,94683,188,1,Yes
GLC,2024,Global,Grey,Petrol,113715,270,1,Yes
GLC,2022,Global,Black,Diesel,86742,291,1,Yes
C-Class,2025,Global,Black,Hybrid,78361,509,1,Yes
GLC,2025,Global,White,Hybrid,103314,491,1,Yes
GLS,2021,Global,White,Hybrid,299202,434,1,Yes
S-Class,2021,Global,Black,Diesel,220009,737,1,Yes
GLE,2020,Global,Black,Petrol,79205,276,1,Yes
A-Class,2023,Global,Silver,Diesel,71784,317,1,Yes
GLC,2020,Global,Brown,Hybrid,129411,398,1,Yes
AMG C 63,2025,Global,Black,Electric,310779,493,1,No
C-Class,2022,Global,Silver,Diesel,72709,381,1,Yes
A-Class,2022,Global,Green,Petrol,75342,153,1,Yes
GLE,2023,Global,Silver,Petrol,86719,375,1,Yes
E-Class,2024,Global,Green,Petrol,48068,546,1,Yes
E-Class,2021,Global,Blue,Petrol,57559,239,1,Yes
GLC,2022,Global,Grey,Petrol,104999,445,1,Yes
GLE,2021,Global,White,Petrol,69804,250,1,Yes
A-Class,2024,Global,White,Petrol,100672,297,1,Yes
GLA,2025,Global,Green,Diesel,76384,368,1,Yes
GLE,2023,Global,Grey,Petrol,128742,274,1,Yes
GLA,2025,Global,Blue,Electric,61497,421,1,No
GLC,2020,Global,Grey,Petrol,104276,399,1,Yes
GLS,2024,Global,Silver,Electric,340295,543,1,Yes
GLE,2021,Global,Blue,Diesel,144332,443,1,No
GLA,2021,Global,Blue,Petrol,53531,219,1,Yes
AMG E 63,2024,Global,Blue,Hybrid,252901,585,1,Yes
A-Class,2025,Global,Silver,Petrol,47191,277,1,Yes
E-Class,2023,Global,Black,Petrol,85711,285,1,Yes
A-Class,2021,Global,Green,Petrol,41808,199,1,No
C-Class,2024,Global,White,Petrol,56929,484,1,Yes
GLC,2023,Global,White,Petrol,156711,307,1,Yes
GLC,2024,Global,White,Electric,105537,390,1,Yes
GLC,2020,Global,Black,Diesel,67271,479,1,Yes
GLE,2022,Global,Black,Petrol,149368,489,1,Yes
E-Class,2024,Global,Black,Hybrid,63022,521,1,Yes
GLA,2023,Global,White,Petrol,53973,221,1,Yes
GLC,2025,Global,Green,Electric,112676,271,1,Yes
C-Class,2023,Global,White,Diesel,71337,508,1,No
G-Class,2024,Global,Grey,Petrol,292487,488,1,Yes
GLE,2023,Global,Orange,Petrol,115165,385,1,Yes
GLB,2022,Global,Brown,Hybrid,94409,236,1,Yes
GLE,2021,Global,Black,Hybrid,124326,386,1,Yes
C-Class,2023,Global,Black,Diesel,62779,365,1,Yes
GLB,2025,Global,Black,Hybrid,80970,268,1,Yes
GLC,2023,Global,White,Diesel,159133,414,1,No
C-Class,2020,Global,White,Petrol,41332,368,1,Yes
GLE,2021,Global,White,Diesel,116803,328,1,Yes
GLB,2025,Global,Grey,Diesel,71297,201,1,Yes
AMG A 45,2020,Global,White,Petrol,195866,420,1,Yes
C-Class,2023,Global,Black,Petrol,44859,328,1,Yes
GLC,2024,Global,Black,Petrol,144369,389,1,Yes
GLE,2024,Global,Grey,Petrol,151647,581,1,No
GLC,2025,Global,Black,Electric,78632,452,1,Yes
C-Class,2022,Global,Grey,Petrol,41784,253,1,Yes
GLC,2021,Global,Black,Diesel,76321,344,1,No
GLE,2021,Global,Grey,Petrol,98121,482,1,Yes
GLC,2023,Global,White,Petrol,154259,298,1,Yes
GLE,2025,Global,White,Petrol,105895,260,1,Yes
GLE,2025,Global,Red,Petrol,151255,606,1,Yes
GLA,2023,Global,Grey,Petrol,87459,323,1,Yes
CLS,2020,Global,Black,Diesel,40563,388,1,No
CLA,2023,Global,Blue,Diesel,48095,342,1,Yes
GLA,2023,Global,Grey,Petrol,66241,329,1,Yes
A-Class,2023,Global,Blue,Hybrid,62055,246,1,Yes
GLA,2024,Global,Grey,Petrol,91502,249,1,Yes
GLC,2022,Global,Blue,Petrol,146586,315,1,Yes
GLC,2025,Global,White,Hybrid,150529,385,1,Yes
GLE,2024,Global,Silver,Hybrid,157334,592,1,Yes
GLA,2022,Global,Black,Hybrid,64486,174,1,Yes
GLA,2024,Global,White,Diesel,54046,397,1,Yes
C-Class,2023,Global,Black,Petrol,66775,441,1,Yes
C-Class,2020,Global,Silver,Diesel,46778,438,1,Yes
C-Class,2021,Global,White,Petrol,56755,385,1,Yes
C-Class,2024,Global,Black,Hybrid,56777,297,1,Yes
GLB,2025,Global,Green,Petrol,76627,251,1,Yes
C-Class,2023,Global,White,Petrol,55795,416,1,Yes
A-Class,2024,Global,Grey,Hybrid,40694,415,1,Yes
GLC,2020,Global,Black,Petrol,136531,345,1,Yes
GLS,2022,Global,Grey,Diesel,317341,430,1,No
E-Class,2021,Global,Yellow,Petrol,75388,546,1,Yes
GLB,2024,Global,Blue,Petrol,64946,396,1,Yes
GLC,2023,Global,Black,Diesel,90763,251,1,Yes
GLC,2020,Global,Blue,Petrol,126568,507,1,Yes
C-Class,2023,Global,Grey,Petrol,69453,257,1,Yes
C-Class,2023,Global,Black,Hybrid,64992,225,1,Yes
A-Class,2024,Global,Silver,Diesel,59326,277,1,Yes
GLE,2021,Global,White,Electric,92265,565,1,Yes
C-Class,2023,Global,Silver,Diesel,68498,395,1,Yes
C-Class,2024,Global,Silver,Hybrid,43646,351,1,Yes
E-Class,2021,Global,Silver,Petrol,45240,284,1,No
A-Class,2022,Global,Black,Hybrid,74965,420,1,Yes
AMG GT,2020,Global,Blue,Petrol,192416,504,1,Yes
E-Class,2020,Global,Black,Petrol,53766,504,1,Yes
GLE,2023,Global,Yellow,Electric,156704,573,1,Yes
AMG GT,2020,Global,Green,Diesel,146201,537,1,Yes
S-Class,2025,Global,Black,Electric,203052,509,1,Yes
GLC,2023,Global,Red,Petrol,76283,388,1,Yes
GLE,2023,Global,White,Diesel,111044,604,1,Yes
GLC,2024,Global,Silver,Petrol,128216,356,1,No
GLB,2020,Global,Black,Petrol,69469,366,1,Yes
GLE,2022,Global,White,Petrol,81638,349,1,Yes
GLE,2024,Global,Blue,Petrol,95960,479,1,Yes
GLE,2024,Global,Black,Electric,130629,280,1,Yes
GLC,2021,Global,White,Diesel,114905,323,1,Yes
GLC,2023,Global,Silver,Petrol,139376,275,1,Yes
GLE,2023,Global,Black,Hybrid,146406,504,1,No
A-Class,2024,Global,Grey,Diesel,52675,189,1,No
A-Class,2023,Global,Silver,Hybrid,41363,250,1,No
GLC,2023,Global,Black,Diesel,148437,354,1,Yes
GLC,2024,Global,White,Petrol,86804,367,1,Yes
AMG A 45,2020,Global,Silver,Diesel,140113,394,1,Yes
C-Class,2021,Global,Red,Diesel,71847,216,1,No
GLS,2025,Global,Green,Petrol,245545,335,1,Yes
GLB,2025,Global,Silver,Hybrid,99791,215,1,Yes
GLB,2021,Global,White,Petrol,80633,251,1,Yes
GLS,2023,Global,Blue,Petrol,353109,417,1,Yes
S-Class,2020,Global,Silver,Diesel,170245,698,1,Yes
GLS,2025,Global,Black,Hybrid,309203,390,1,No
GLS,2021,Global,Black,Petrol,335845,432,1,Yes
GLB,2024,Global,White,Petrol,101514,362,1,Yes
GLC,2022,Global,White,Petrol,128861,371,1,No
GLC,2023,Global,Brown,Hybrid,138256,364,1,Yes
AMG C 63,2022,Global,White,Petrol,365137,497,1,Yes
GLA,2021,Global,White,Petrol,44077,354,1,Yes
C-Class,2025,Global,Silver,Electric,76602,445,1,Yes
GLC,2024,Global,Black,Hybrid,81088,240,1,No
GLA,2021,Global,White,Petrol,61876,163,1,Yes
A-Class,2024,Global,Silver,Electric,43519,327,1,No
GLE,2024,Global,White,Hybrid,84887,562,1,Yes
C-Class,2025,Global,Black,Electric,91892,310,1,Yes
A-Class,2023,Global,Green,Petrol,49627,177,1,Yes
C-Class,2021,Global,Black,Petrol,69082,312,1,Yes
E-Class,2024,Global,Yellow,Diesel,94900,448,1,Yes
CLA,2022,Global,White,Diesel,39917,379,1,Yes
S-Class,2025,Global,White,Petrol,219423,483,1,Yes
GLE,2020,Global,Silver,Petrol,143493,267,1,Yes
GLE,2020,Global,Yellow,Diesel,73683,597,1,Yes
E-Class,2025,Global,Black,Petrol,68791,587,1,Yes
GLS,2023,Global,White,Petrol,278886,585,1,Yes
GLC,2021,Global,Grey,Petrol,132492,345,1,No
GLA,2025,Global,White,Petrol,102763,228,1,No
CLA,2025,Global,Silver,Hybrid,52226,200,1,Yes
GLE,2024,Global,Grey,Diesel,135670,268,1,Yes
CLS,2020,Global,White,Petrol,44819,479,1,No
E-Class,2024,Global,White,Petrol,47545,240,1,Yes
A-Class,2022,Global,Grey,Hybrid,66639,261,1,Yes
GLE,2021,Global,Blue,Petrol,98247,414,1,Yes
GLC,2024,Global,White,Diesel,106932,248,1,Yes
GLB,2022,Global,Red,Hybrid,61994,366,1,Yes
GLS,2024,Global,Silver,Electric,372106,344,1,Yes
CLA,2020,Global,Black,Petrol,59455,295,1,Yes
E-Class,2021,Global,White,Petrol,71319,570,1,Yes
E-Class,2022,Global,Silver,Petrol,61858,357,1,Yes
GLC,2024,Global,Green,Petrol,155484,310,1,No
GLE,2022,Global,Yellow,Petrol,135566,368,1,Yes
GLE,2025,Global,Silver,Petrol,83699,494,1,Yes
C-Class,2025,Global,White,Petrol,46470,425,1,No
AMG S 63,2025,Global,Yellow,Petrol,402395,796,1,Yes
A-Class,2025,Global,Silver,Electric,75257,178,1,Yes
S-Class,2025,Global,Silver,Electric,296913,577,1,Yes
G-Class,2025,Global,Yellow,Petrol,353914,441,1,Yes
C-Class,2021,Global,Silver,Diesel,83910,502,1,Yes
G-Class,2023,Global,Blue,Petrol,197191,579,1,Yes
GLB,2025,Global,Black,Hybrid,42325,166,1,No
GLC,2025,Global,Blue,Petrol,82926,461,1,Yes
C-Class,2023,Global,Silver,Petrol,70756,321,1,Yes
GLA,2023,Global,Black,Petrol,55750,210,1,Yes
GLE,2020,Global,Black,Diesel,68842,551,1,Yes
E-Class,2023,Global,White,Diesel,66633,453,1,Yes
C-Class,2021,Global,Red,Petrol,92039,432,1,No
CLA,2025,Global,White,Electric,54644,258,1,Yes
CLA,2021,Global,Blue,Petrol,43237,213,1,Yes
GLA,2021,Global,Silver,Diesel,90988,188,1,Yes
E-Class,2022,Global,Red,Petrol,69598,360,1,No
CLA,2023,Global,Blue,Hybrid,64779,256,1,Yes
E-Class,2024,Global,Silver,Petrol,86250,464,1,Yes
A-Class,2023,Global,Silver,Petrol,97007,238,1,Yes
A-Class,2024,Global,Green,Hybrid,83774,238,1,Yes
GLC,2020,Global,Black,Petrol,129081,459,1,Yes
C-Class,2023,Global,Grey,Hybrid,40543,402,1,Yes
A-Class,2022,Global,Grey,Diesel,74420,411,1,Yes
AMG C 63,2024,Global,White,Hybrid,161506,499,1,Yes
A-Class,2025,Global,Grey,Hybrid,63471,382,1,Yes
GLC,2025,Global,Silver,Electric,105139,402,1,Yes
C-Class,2025,Global,Silver,Petrol,100551,501,1,Yes
GLS,2021,Global,Silver,Petrol,139049,532,1,No
GLA,2023,Global,Grey,Electric,91240,351,1,Yes
A-Class,2021,Global,White,Petrol,45543,154,1,Yes
GLC,2024,Global,Black,Hybrid,89997,470,1,Yes
S-Class,2023,Global,White,Petrol,171662,734,1,Yes
GLE,2023,Global,Grey,Electric,73141,369,1,No
GLC,2025,Global,White,Electric,128324,394,1,Yes
G-Class,2024,Global,Silver,Petrol,320199,534,1,Yes
GLE,2020,Global,Black,Diesel,73628,566,1,Yes
C-Class,2024,Global,Silver,Petrol,69042,303,1,Yes
E-Class,2020,Global,Grey,Petrol,86692,462,1,Yes
GLA,2021,Global,Blue,Petrol,66730,349,1,Yes
GLC,2024,Global,Black,Diesel,166878,381,1,Yes
GLE,2023,Global,Green,Electric,160030,386,1,Yes
GLB,2021,Global,Red,Petrol,45580,194,1,Yes
GLS,2022,Global,Silver,Hybrid,209691,494,1,Yes
C-Class,2021,Global,Black,Petrol,80735,386,1,Yes
A-Class,2024,Global,Black,Hybrid,78508,354,1,Yes
S-Class,2025,Global,Blue,Electric,290196,307,1,Yes
CLA,2021,Global,White,Petrol,37195,273,1,Yes
GLE,2021,Global,Red,Diesel,84938,437,1,Yes
GLC,2023,Global,Yellow,Petrol,66528,413,1,No
GLE,2021,Global,Black,Hybrid,130279,339,1,Yes
GLE,2023,Global,Black,Hybrid,85184,561,1,Yes
C-Class,2020,Global,Black,Petrol,70077,441,1,Yes
A-Class,2024,Global,White,Electric,91461,219,1,Yes
E-Class,2024,Global,Red,Electric,85896,376,1,Yes
GLB,2021,Global,Black,Petrol,66575,375,1,No
GLC,2024,Global,Grey,Petrol,114538,400,1,Yes
A-Class,2023,Global,Green,Petrol,65115,275,1,Yes
C-Class,2024,Global,Black,Petrol,61915,293,1,Yes
C-Class,2024,Global,Grey,Hybrid,40418,203,1,No
E-Class,2022,Global,Grey,Hybrid,80165,573,1,No
GLB,2024,Global,Black,Electric,82574,342,1,Yes
GLB,2025,Global,Black,Petrol,66312,314,1,Yes
A-Class,2021,Global,Black,Petrol,70538,318,1,Yes
GLE,2021,Global,Yellow,Hybrid,91790,344,1,Yes
GLS,2023,Global,Blue,Petrol,364745,489,1,Yes
C-Class,2024,Global,Grey,Hybrid,40097,448,1,No
GLE,2024,Global,Yellow,Electric,118556,333,1,Yes
C-Class,2020,Global,Silver,Petrol,35044,432,1,Yes
E-Class,2025,Global,Black,Petrol,65314,449,1,Yes
S-Class,2021,Global,White,Diesel,272023,737,1,Yes
A-Class,2022,Global,Silver,Diesel,67505,237,1,Yes
GLB,2022,Global,Grey,Petrol,77670,332,1,Yes
C-Class,2022,Global,Black,Petrol,77409,427,1,Yes
CLA,2025,Global,Blue,Electric,74404,322,1,No
C-Class,2022,Global,Black,Diesel,52690,340,1,Yes
GLC,2022,Global,White,Petrol,98240,475,1,Yes
GLE,2023,Global,Blue,Petrol,90882,583,1,Yes
GLE,2024,Global,Black,Diesel,151995,276,1,Yes
AMG S 63,2023,Global,Grey,Diesel,352416,797,1,Yes
GLC,2022,Global,Silver,Petrol,119490,444,1,Yes
C-Class,2023,Global,Black,Diesel,99429,219,1,Yes
C-Class,2024,Global,Green,Hybrid,67324,249,1,No
GLE,2021,Global,Blue,Petrol,126116,564,1,Yes
GLC,2021,Global,White,Diesel,150381,470,1,Yes
G-Class,2025,Global,Red,Petrol,268877,535,1,Yes
GLE,2021,Global,Black,Petrol,153730,470,1,Yes
GLC,2024,Global,Grey,Electric,128454,456,1,No
GLS,2023,Global,White,Diesel,265731,574,1,Yes
GLC,2021,Global,White,Hybrid,66070,477,1,Yes
GLA,2025,Global,Black,Hybrid,48786,172,1,Yes
A-Class,2021,Global,Brown,Petrol,36856,207,1,Yes
GLB,2022,Global,White,Petrol,85952,235,1,Yes
GLB,2025,Global,Blue,Hybrid,83135,395,1,Yes
GLC,2021,Global,White,Diesel,150172,451,1,Yes
GLC,2021,Global,White,Petrol,90873,437,1,Yes
A-Class,2025,Global,Blue,Petrol,87282,404,1,No
GLC,2021,Global,Orange,Diesel,119178,470,1,No
GLA,2024,Global,Black,Hybrid,59925,337,1,Yes
E-Class,2022,Global,Silver,Hybrid,85885,259,1,Yes
E-Class,2025,Global,Green,Electric,85753,486,1,Yes
A-Class,2024,Global,Silver,Hybrid,41744,213,1,Yes
GLC,2021,Global,Silver,Hybrid,110481,365,1,Yes
GLB,2024,Global,White,Petrol,79837,385,1,Yes
GLB,2021,Global,White,Diesel,80312,264,1,No
GLC,2025,Global,Black,Hybrid,110165,414,1,Yes
C-Class,2024,Global,Grey,Petrol,99841,247,1,No
A-Class,2025,Global,Blue,Hybrid,105276,384,1,No
AMG E 63,2020,Global,Red,Petrol,212288,574,1,Yes
GLC,2025,Global,Black,Electric,87994,289,1,Yes
GLE,2023,Global,Silver,Petrol,146457,327,1,Yes
A-Class,2023,Global,Silver,Electric,68911,354,1,No
GLA,2022,Global,Silver,Petrol,92858,332,1,Yes
GLC,2023,Global,Silver,Petrol,108338,424,1,Yes
E-Class,2020,Global,White,Diesel,39542,414,1,Yes
CLA,2024,Global,Grey,Petrol,72946,388,1,Yes
GLC,2022,Global,Grey,Diesel,103057,215,1,Yes
S-Class,2020,Global,Grey,Diesel,251695,311,1,Yes
GLA,2020,Global,White,Diesel,44477,176,1,No
GLS,2020,Global,Silver,Petrol,263046,403,1,Yes
G-Class,2023,Global,Brown,Electric,267679,577,1,Yes
E-Class,2020,Global,Grey,Diesel,77640,386,1,Yes
E-Class,2022,Global,Black,Diesel,46715,409,1,Yes
A-Class,2024,Global,Black,Electric,60400,187,1,Yes
AMG GT,2021,Global,Red,Petrol,166853,518,1,Yes
GLC,2021,Global,White,Diesel,138465,345,1,No
GLC,2023,Global,Black,Diesel,66707,478,1,Yes
CLA,2021,Global,Silver,Petrol,56745,302,1,Yes
CLA,2024,Global,White,Electric,60007,274,1,Yes
CLA,2025,Global,White,Petrol,77329,201,1,Yes
C-Class,2021,Global,Black,Diesel,66025,207,1,Yes
G-Class,2023,Global,White,Electric,277252,472,1,Yes
GLS,2023,Global,White,Petrol,233247,514,1,Yes
GLA,2023,Global,Black,Hybrid,93025,328,1,Yes
GLE,2020,Global,Silver,Petrol,133702,428,1,Yes
E-Class,2020,Global,Black,Diesel,88012,516,1,Yes
GLE,2022,Global,Grey,Petrol,74203,511,1,Yes
C-Class,2023,Global,White,Petrol,87191,333,1,Yes
A-Class,2022,Global,White,Petrol,67666,367,1,Yes
GLB,2024,Global,Black,Petrol,46434,231,1,No
A-Class,2021,Global,Black,Hybrid,52775,189,1,Yes
E-Class,2020,Global,Grey,Petrol,56277,353,1,Yes
GLC,2023,Global,Blue,Hybrid,155367,372,1,Yes
E-Class,2023,Global,Grey,Petrol,80209,471,1,Yes
A-Class,2021,Global,Black,Diesel,62410,164,1,Yes
GLA,2021,Global,Silver,Diesel,84935,274,1,Yes
C-Class,2021,Global,Blue,Petrol,38348,315,1,No
A-Class,2023,Global,Black,Hybrid,76188,345,1,Yes
GLA,2021,Global,Blue,Petrol,48300,281,1,Yes
G-Class,2020,Global,Black,Diesel,201796,546,1,Yes
A-Class,2025,Global,Grey,Diesel,74264,395,1,Yes
E-Class,2024,Global,White,Petrol,62872,316,1,Yes
A-Class,2023,Global,White,Hybrid,40523,402,1,Yes
A-Class,2020,Global,Silver,Diesel,71325,266,1,Yes
GLA,2023,Global,Blue,Electric,61829,285,1,No
GLC,2020,Global,Grey,Petrol,89926,293,1,Yes
GLE,2021,Global,Black,Hybrid,113954,435,1,Yes
GLC,2023,Global,Grey,Diesel,158147,505,1,Yes
C-Class,2023,Global,White,Petrol,52743,245,1,Yes
C-Class,2025,Global,White,Hybrid,69481,237,1,Yes
AMG A 45,2022,Global,Green,Petrol,191662,391,1,Yes
AMG E 63,2020,Global,Black,Diesel,245713,610,1,Yes
E-Class,2024,Global,Silver,Diesel,62643,210,1,Yes
S-Class,2021,Global,Black,Diesel,264143,718,1,Yes
C-Class,2023,Global,Green,Petrol,87874,312,1,Yes
GLE,2023,Global,Black,Hybrid,118467,409,1,Yes
A-Class,2022,Global,Black,Petrol,69649,279,1,Yes
C-Class,2022,Global,Red,Petrol,48758,301,1,Yes
GLE,2021,Global,Black,Petrol,124980,347,1,Yes
GLC,2020,Global,Grey,Petrol,139908,380,1,Yes
GLE,2024,Global,Grey,Hybrid,107499,320,1,Yes
GLA,2025,Global,Yellow,Hybrid,42094,220,1,Yes
GLE,2025,Global,Blue,Hybrid,130810,436,1,Yes
GLB,2024,Global,Grey,Petrol,41419,294,1,Yes
AMG C 63,2024,Global,Black,Petrol,270720,501,1,Yes
GLB,2025,Global,Grey,Diesel,105223,305,1,Yes
A-Class,2025,Global,Green,Electric,53819,402,1,Yes
GLB,2023,Global,Grey,Petrol,44438,183,1,Yes
GLB,2022,Global,Silver,Hybrid,50864,292,1,Yes
A-Class,2024,Global,Grey,Diesel,86882,368,1,Yes
GLE,2020,Global,Black,Petrol,139327,489,1,No
A-Class,2024,Global,Black,Petrol,98639,220,1,Yes
GLA,2024,Global,Silver,Petrol,61710,192,1,Yes
GLC,2025,Global,Grey,Diesel,120221,371,1,Yes
GLS,2020,Global,Silver,Petrol,325545,601,1,Yes
A-Class,2022,Global,Black,Electric,53531,250,1,Yes
GLC,2025,Global,Silver,Hybrid,102825,410,1,Yes
GLE,2022,Global,Silver,Petrol,94485,275,1,Yes
E-Class,2020,Global,Black,Hybrid,37559,255,1,Yes
A-Class,2023,Global,Blue,Hybrid,51480,182,1,Yes
GLE,2024,Global,Black,Hybrid,104751,311,1,Yes
GLE,2023,Global,White,Hybrid,80282,608,1,Yes
C-Class,2021,Global,Blue,Petrol,89619,350,1,Yes
A-Class,2025,Global,Grey,Electric,47975,406,1,Yes
A-Class,2023,Global,White,Petrol,77433,361,1,Yes
GLE,2024,Global,Green,Electric,98369,536,1,Yes
GLC,2020,Global,Orange,Petrol,80653,238,1,Yes
E-Class,2022,Global,Silver,Diesel,41001,334,1,Yes
A-Class,2021,Global,White,Hybrid,49306,380,1,Yes
C-Class,2021,Global,Green,Petrol,68860,484,1,Yes
E-Class,2025,Global,Yellow,Electric,78017,241,1,Yes
E-Class,2024,Global,White,Petrol,62826,549,1,Yes
C-Class,2025,Global,White,Petrol,103019,412,1,Yes
GLE,2021,Global,Silver,Petrol,76941,476,1,Yes
GLC,2022,Global,Silver,Diesel,95859,439,1,Yes
C-Class,2021,Global,Black,Petrol,36831,218,1,Yes
A-Class,2021,Global,White,Petrol,88549,174,1,Yes
C-Class,2020,Global,Yellow,Petrol,43613,203,1,No
GLE,2025,Global,Silver,Hybrid,173684,553,1,Yes
GLA,2021,Global,Black,Petrol,88266,350,1,Yes
GLA,2024,Global,Black,Hybrid,90282,240,1,Yes
E-Class,2022,Global,White,Petrol,56708,218,1,Yes
C-Class,2020,Global,Black,Diesel,77556,271,1,Yes
GLS,2021,Global,White,Hybrid,204691,346,1,Yes
GLC,2021,Global,Black,Diesel,114503,312,1,No
GLB,2024,Global,Black,Petrol,75564,236,1,No
GLC,2020,Global,White,Petrol,98301,347,1,Yes
GLB,2025,Global,Silver,Diesel,105666,363,1,Yes
GLE,2020,Global,White,Diesel,93645,556,1,Yes
GLS,2025,Global,White,Hybrid,358389,430,1,Yes
GLC,2020,Global,Green,Diesel,147263,239,1,Yes
A-Class,2025,Global,Silver,Hybrid,81556,318,1,No
C-Class,2023,Global,Grey,Diesel,66463,293,1,Yes
GLE,2025,Global,Grey,Diesel,161926,549,1,No
GLA,2025,Global,Yellow,Hybrid,49943,406,1,Yes
E-Class,2021,Global,Black,Diesel,49571,320,1,No
A-Class,2022,Global,Black,Petrol,38916,210,1,No
GLC,2025,Global,Silver,Diesel,99437,341,1,Yes
S-Class,2022,Global,Silver,Electric,150061,634,1,Yes
GLE,2023,Global,White,Electric,124175,361,1,Yes
S-Class,2025,Global,White,Hybrid,398551,446,1,Yes
GLE,2025,Global,White,Petrol,147330,435,1,Yes
GLE,2024,Global,Grey,Petrol,98126,473,1,No
CLA,2022,Global,Black,Petrol,67843,352,1,Yes
E-Class,2024,Global,Orange,Hybrid,86596,524,1,Yes
GLC,2022,Global,White,Petrol,78927,271,1,No
G-Class,2021,Global,Silver,Petrol,311955,553,1,Yes
GLE,2022,Global,White,Hybrid,128243,569,1,Yes
GLA,2022,Global,White,Diesel,88822,295,1,Yes
GLB,2024,Global,White,Hybrid,56217,368,1,Yes
C-Class,2025,Global,White,Electric,103206,275,1,Yes
C-Class,2023,Global,Blue,Electric,43942,372,1,Yes
C-Class,2020,Global,Red,Diesel,61065,207,1,Yes
GLC,2022,Global,Silver,Petrol,80407,445,1,Yes
GLB,2022,Global,Blue,Petrol,89553,406,1,Yes
C-Class,2021,Global,Silver,Petrol,44710,254,1,Yes
S-Class,2021,Global,Grey,Diesel,232692,477,1,Yes
GLE,2022,Global,White,Electric,68561,477,1,Yes
CLA,2020,Global,White,Diesel,41343,245,1,Yes
GLE,2022,Global,Silver,Petrol,125317,458,1,Yes
CLS,2021,Global,White,Petrol,57297,419,1,No
CLA,2022,Global,Yellow,Hybrid,38497,370,1,Yes
GLB,2020,Global,Red,Petrol,81126,277,1,Yes
GLC,2022,Global,Silver,Diesel,124993,358,1,Yes
GLC,2022,Global,Grey,Petrol,72898,298,1,Yes
E-Class,2021,Global,White,Petrol,79960,406,1,Yes
C-Class,2023,Global,White,Petrol,74460,479,1,No
GLC,2023,Global,Brown,Petrol,122001,502,1,Yes
C-Class,2021,Global,Black,Petrol,69553,378,1,Yes
E-Class,2020,Global,White,Diesel,76906,531,1,No
GLB,2023,Global,Black,Hybrid,97685,312,1,Yes
GLE,2024,Global,White,Petrol,78473,260,1,Yes
A-Class,2023,Global,Black,Hybrid,96165,319,1,No
CLA,2021,Global,Grey,Petrol,65877,349,1,Yes
A-Class,2025,Global,Black,Diesel,66801,233,1,Yes
GLC,2023,Global,Yellow,Diesel,80903,508,1,Yes
GLC,2025,Global,Silver,Hybrid,152430,490,1,Yes
GLE,2022,Global,Yellow,Petrol,106193,383,1,Yes
E-Class,2021,Global,Grey,Petrol,57271,427,1,No
GLS,2022,Global,Brown,Petrol,347571,528,1,Yes
E-Class,2021,Global,Yellow,Hybrid,52493,353,1,Yes
GLC,2022,Global,Grey,Electric,135319,296,1,No
GLE,2023,Global,White,Petrol,132584,609,1,Yes
A-Class,2023,Global,Red,Petrol,48320,330,1,Yes
GLE,2021,Global,White,Diesel,115096,431,1,Yes
A-Class,2022,Global,Black,Petrol,86120,398,1,Yes
GLE,2020,Global,Black,Petrol,98578,461,1,Yes
C-Class,2020,Global,Silver,Diesel,83055,476,1,No
GLS,2021,Global,Black,Petrol,251940,539,1,Yes
C-Class,2025,Global,Black,Petrol,79495,286,1,Yes
E-Class,2020,Global,Orange,Petrol,76300,478,1,Yes
A-Class,2023,Global,Black,Hybrid,64370,266,1,Yes
CLA,2021,Global,Blue,Diesel,46964,214,1,Yes
E-Class,2021,Global,White,Diesel,53177,418,1,Yes
GLC,2020,Global,Black,Diesel,109448,232,1,Yes
GLB,2022,Global,Black,Petrol,78937,248,1,Yes
C-Class,2023,Global,Yellow,Petrol,92254,353,1,Yes
E-Class,2024,Global,Grey,Diesel,74423,204,1,Yes
GLB,2021,Global,White,Diesel,83169,305,1,Yes
A-Class,2022,Global,Grey,Petrol,74761,339,1,No
G-Class,2023,Global,Green,Petrol,167974,499,1,Yes
A-Class,2021,Global,Blue,Diesel,50483,234,1,Yes
A-Class,2021,Global,Blue,Petrol,80530,404,1,Yes
A-Class,2024,Global,Black,Petrol,65538,266,1,Yes
A-Class,2020,Global,White,Petrol,86687,381,1,No
GLA,2025,Global,Silver,Diesel,72859,410,1,Yes
GLC,2022,Global,Black,Hybrid,87982,374,1,Yes
C-Class,2023,Global,Black,Petrol,81337,339,1,Yes
GLA,2020,Global,White,Diesel,44841,356,1,Yes
A-Class,2025,Global,Black,Petrol,45259,201,1,Yes
S-Class,2020,Global,Brown,Petrol,186020,601,1,Yes
A-Class,2024,Global,Grey,Hybrid,83469,395,1,Yes
GLE,2025,Global,White,Electric,90338,455,1,Yes
E-Class,2020,Global,Grey,Petrol,42089,316,1,Yes
A-Class,2023,Global,Black,Hybrid,91469,348,1,Yes
GLE,2022,Global,Grey,Petrol,144290,486,1,No
A-Class,2023,Global,Black,Petrol,81922,208,1,No
CLA,2025,Global,Black,Hybrid,82011,232,1,Yes
G-Class,2023,Global,Black,Electric,359437,451,1,Yes
A-Class,2025,Global,Silver,Electric,102127,392,1,Yes
C-Class,2024,Global,Black,Petrol,47841,419,1,Yes
GLC,2023,Global,Black,Diesel,162909,504,1,Yes
