Model,Year,Region,Color,Fuel Type,Base Price (USD),Horsepower,Sales Volume,Turbo
GLC,2023,Global,Grey,Petrol,139969,430,1,Yes
GLC,2021,Global,White,Petrol,139257,426,1,Yes
CLA,2022,Global,Yellow,Petrol,52219,351,1,Yes
GLB,2023,Global,Grey,Petrol,96249,176,1,Yes
E-Class,2022,Global,Red,Petrol,69249,368,1,Yes
GLC,2022,Global,White,Petrol,69690,500,1,Yes
C-Class,2023,Global,Grey,Hybrid,46886,463,1,No
A-Class,2024,Global,White,Hybrid,79795,218,1,Yes
G-Class,2023,Global,Yellow,Petrol,288403,542,1,Yes
C-Class,2020,Global,Silver,Diesel,77254,334,1,No
GLA,2020,Global,Grey,Petrol,85076,295,1,Yes
GLA,2020,Global,White,Petrol,86419,205,1,Yes
E-Class,2020,Global,Black,Petrol,37570,502,1,Yes
CLA,2025,Global,Silver,Electric,48834,273,1,Yes
CLA,2021,Global,Black,Hybrid,42164,408,1,No
GLE,2025,Global,Silver,Hybrid,71774,601,1,Yes
C-Class,2024,Global,Red,Petrol,51483,391,1,No
A-Class,2022,Global,Blue,Petrol,50432,392,1,Yes
GLA,2023,Global,Green,Diesel,42197,343,1,Yes
GLA,2020,Global,White,Diesel,64356,287,1,No
CLA,2021,Global,Red,Petrol,72950,320,1,Yes
A-Class,2023,Global,Black,Hybrid,91436,317,1,Yes
E-Class,2022,Global,Black,Petrol,88012,479,1,Yes
S-Class,2022,Global,Green,Diesel,266105,643,1,No
C-Class,2025,Global,White,Hybrid,50210,488,1,Yes
S-Class,2024,Global,Black,Hybrid,224575,737,1,Yes
C-Class,2022,Global,White,Diesel,55014,224,1,Yes
C-Class,2022,Global,White,Hybrid,82537,404,1,No
GLE,2022,Global,White,Petrol,114949,491,1,Yes
A-Class,2025,Global,Yellow,Electric,76560,338,1,Yes
GLC,2021,Global,White,Petrol,142328,250,1,Yes
GLE,2023,Global,Red,Petrol,165611,371,1,Yes
E-Class,2022,Global,Grey,Petrol,65121,230,1,Yes
C-Class,2025,Global,Grey,Diesel,76781,383,1,Yes
GLA,2023,Global,Blue,Petrol,82977,164,1,No
E-Class,2025,Global,Blue,Hybrid,104669,310,1,Yes
GLC,2021,Global,Grey,Petrol,101278,311,1,No
AMG C 63,2024,Global,Grey,Electric,398487,489,1,Yes
GLC,2025,Global,White,Hybrid,95209,234,1,Yes
CLA,2022,Global,Green,Petrol,60383,408,1,Yes
A-Class,2024,Global,Silver,Hybrid,92244,288,1,Yes
C-Class,2023,Global,Black,Petrol,73149,332,1,Yes
GLC,2024,Global,Brown,Diesel,144207,454,1,Yes
CLA,2022,Global,Blue,Petrol,86632,410,1,Yes
CLA,2020,Global,Black,Diesel,35392,286,1,Yes
GLA,2023,Global,Grey,Diesel,39785,413,1,Yes
GLC,2023,Global,Black,Hybrid,152649,306,1,Yes
GLA,2021,Global,Brown,Diesel,72306,371,1,Yes
E-Class,2021,Global,Black,Diesel,87993,324,1,Yes
C-Class,2021,Global,Black,Petrol,60461,240,1,Yes
GLA,2025,Global,Grey,Electric,50009,242,1,Yes
E-Class,2020,Global,Grey,Diesel,72225,572,1,Yes
GLB,2021,Global,Blue,Petrol,42347,230,1,Yes
GLA,2024,Global,Red,Diesel,64664,314,1,Yes
A-Class,2024,Global,Black,Petrol,42569,189,1,Yes
GLE,2023,Global,White,Petrol,110349,395,1,Yes
GLC,2023,Global,Blue,Diesel,71338,309,1,Yes
GLC,2020,Global,Red,Diesel,75844,338,1,Yes
GLS,2022,Global,Black,Petrol,237156,433,1,Yes
GLB,2024,Global,White,Petrol,51545,183,1,Yes
GLE,2021,Global,Blue,Diesel,146049,495,1,Yes
GLA,2022,Global,White,Diesel,77245,285,1,Yes
C-Class,2025,Global,Yellow,Electric,91465,383,1,Yes
C-Class,2024,Global,Silver,Petrol,92636,479,1,Yes
GLE,2023,Global,White,Petrol,91039,534,1,Yes
C-Class,2024,Global,Green,Hybrid,76460,437,1,Yes
GLA,2021,Global,Grey,Hybrid,77677,367,1,Yes
GLE,2025,Global,Silver,Petrol,111973,396,1,No
GLE,2025,Global,Black,Petrol,76000,590,1,Yes
GLC,2024,Global,Red,Diesel,165367,351,1,Yes
GLB,2025,Global,Black,Electric,51019,342,1,No
E-Class,2022,Global,Brown,Diesel,87277,260,1,Yes
A-Class,2023,Global,Black,Diesel,69464,343,1,Yes
E-Class,2025,Global,Black,Hybrid,71974,449,1,Yes
GLB,2025,Global,Blue,Electric,74169,175,1,No
GLC,2021,Global,Silver,Diesel,137623,454,1,Yes
GLC,2024,Global,Black,Petrol,112720,496,1,Yes
A-Class,2025,Global,Red,Electric,50967,383,1,Yes
C-Class,2024,Global,Grey,Hybrid,46594,454,1,Yes
C-Class,2021,Global,Black,Petrol,53117,342,1,Yes
A-Class,2020,Global,White,Petrol,73737,284,1,Yes
GLE,2025,Global,Grey,Electric,170229,451,1,Yes
GLE,2020,Global,Black,Petrol,60897,595,1,Yes
E-Class,2022,Global,Silver,Petrol,53001,377,1,Yes
C-Class,2022,Global,Red,Diesel,66279,417,1,Yes
GLA,2025,Global,Black,Electric,54388,382,1,Yes
A-Class,2025,Global,Silver,Electric,76988,172,1,Yes
S-Class,2024,Global,Grey,Hybrid,226331,318,1,Yes
A-Class,2023,Global,Blue,Petrol,80237,208,1,Yes
C-Class,2021,Global,Blue,Petrol,82752,481,1,Yes
CLA,2020,Global,White,Diesel,64338,404,1,Yes
GLS,2023,Global,Grey,Hybrid,228726,412,1,No
CLA,2021,Global,Blue,Petrol,81342,407,1,Yes
CLA,2020,Global,White,Petrol,38033,414,1,Yes
GLE,2024,Global,White,Hybrid,166540,538,1,Yes
S-Class,2023,Global,Black,Diesel,173563,582,1,Yes
GLB,2023,Global,White,Petrol,82265,392,1,Yes
C-Class,2025,Global,White,Hybrid,58515,316,1,Yes
E-Class,2023,Global,Silver,Diesel,82908,425,1,Yes
C-Class,2023,Global,Black,Electric,67748,200,1,Yes
AMG GT,2025,Global,White,Diesel,231907,598,1,No
GLB,2022,Global,Silver,Hybrid,39045,326,1,Yes
A-Class,2025,Global,White,Hybrid,88147,157,1,No
GLA,2020,Global,Red,Petrol,80283,352,1,Yes
C-Class,2024,Global,Silver,Electric,99523,381,1,Yes
GLC,2022,Global,Yellow,Diesel,140569,423,1,Yes
GLE,2022,Global,Silver,Electric,109722,377,1,No
E-Class,2023,Global,Black,Petrol,97568,442,1,Yes
GLC,2021,Global,Black,Petrol,147439,463,1,No
GLE,2021,Global,Grey,Petrol,154052,577,1,Yes
CLA,2021,Global,Brown,Petrol,73221,254,1,No
CLA,2023,Global,White,Diesel,62004,296,1,Yes
GLC,2021,Global,White,Petrol,94333,339,1,Yes
GLS,2024,Global,White,Petrol,290677,386,1,Yes
GLE,2025,Global,Black,Electric,109609,590,1,Yes
C-Class,2020,Global,Red,Diesel,48875,471,1,No
GLC,2024,Global,Silver,Petrol,93281,505,1,Yes
AMG C 63,2025,Global,Black,Electric,159507,478,1,Yes
GLA,2021,Global,Grey,Petrol,54913,408,1,Yes
GLB,2022,Global,Blue,Petrol,87291,267,1,Yes
GLC,2025,Global,Black,Electric,131023,408,1,Yes
GLC,2025,Global,White,Petrol,129776,412,1,Yes
AMG A 45,2022,Global,White,Petrol,247876,395,1,Yes
GLC,2024,Global,Blue,Hybrid,88534,310,1,Yes
E-Class,2024,Global,Grey,Petrol,63250,319,1,No
GLC,2021,Global,White,Petrol,95508,395,1,No
GLE,2023,Global,Blue,Electric,95513,277,1,Yes
S-Class,2025,Global,Red,Electric,217634,544,1,Yes
S-Class,2024,Global,Grey,Hybrid,239523,646,1,Yes
GLS,2023,Global,Black,Hybrid,142421,539,1,Yes
E-Class,2024,Global,Silver,Petrol,48445,383,1,No
A-Class,2021,Global,Silver,Petrol,47416,172,1,Yes
GLS,2024,Global,Silver,Petrol,168143,418,1,Yes
AMG S 63,2021,Global,White,Hybrid,345093,796,1,Yes
G-Class,2022,Global,Brown,Diesel,369985,546,1,Yes
GLC,2023,Global,Silver,Petrol,102944,411,1,Yes
AMG GT,2021,Global,White,Petrol,312028,574,1,Yes
GLC,2023,Global,Silver,Hybrid,125420,422,1,Yes
GLE,2025,Global,Black,Hybrid,175232,388,1,Yes
C-Class,2021,Global,Black,Petrol,92414,431,1,Yes
G-Class,2023,Global,Red,Petrol,221225,486,1,Yes
GLE,2024,Global,Red,Petrol,149745,477,1,Yes
A-Class,2023,Global,Silver,Hybrid,97036,399,1,Yes
CLS,2021,Global,Green,Electric,89032,310,1,Yes
C-Class,2020,Global,Grey,Diesel,49473,234,1,Yes
C-Class,2023,Global,Grey,Petrol,48933,369,1,No
GLA,2023,Global,Black,Petrol,70189,334,1,Yes
GLB,2021,Global,Yellow,Petrol,61677,345,1,Yes
GLA,2022,Global,Black,Hybrid,81694,308,1,Yes
C-Class,2024,Global,Grey,Petrol,74684,347,1,Yes
C-Class,2020,Global,Black,Petrol,88040,271,1,Yes
S-Class,2022,Global,Grey,Diesel,282671,640,1,Yes
S-Class,2020,Global,Orange,Petrol,292240,727,1,Yes
GLE,2021,Global,Blue,Diesel,93751,589,1,Yes
GLE,2024,Global,Blue,Petrol,102807,584,1,Yes
A-Class,2020,Global,Silver,Petrol,50172,402,1,No
GLC,2020,Global,Silver,Petrol,101332,263,1,No
E-Class,2020,Global,Black,Petrol,44295,385,1,Yes
C-Class,2023,Global,Black,Hybrid,62507,320,1,Yes
CLA,2025,Global,White,Petrol,61393,262,1,Yes
GLA,2020,Global,Black,Petrol,64802,256,1,Yes
S-Class,2022,Global,Grey,Diesel,321936,507,1,Yes
GLC,2021,Global,Grey,Petrol,82912,276,1,Yes
GLE,2022,Global,Brown,Diesel,66677,572,1,Yes
GLA,2020,Global,Blue,Petrol,64765,383,1,Yes
E-Class,2022,Global,White,Petrol,90159,220,1,Yes
GLS,2022,Global,Black,Electric,174814,401,1,No
GLA,2021,Global,Grey,Petrol,57660,263,1,Yes
GLA,2020,Global,Blue,Petrol,62412,369,1,Yes
A-Class,2023,Global,White,Petrol,97988,212,1,No
GLB,2022,Global,Blue,Petrol,38994,203,1,Yes
A-Class,2023,Global,Grey,Petrol,61297,345,1,Yes
C-Class,2022,Global,Black,Hybrid,65357,234,1,Yes
AMG A 45,2024,Global,Black,Diesel,162428,395,1,Yes
GLE,2022,Global,Grey,Petrol,119891,472,1,Yes
A-Class,2020,Global,Black,Diesel,45700,150,1,Yes
GLE,2025,Global,White,Electric,83524,488,1,Yes
GLB,2023,Global,Grey,Petrol,49616,391,1,Yes
GLB,2024,Global,Grey,Electric,91373,361,1,Yes
GLC,2020,Global,Black,Hybrid,113518,286,1,No
GLC,2021,Global,Grey,Hybrid,99860,470,1,Yes
CLS,2021,Global,White,Diesel,70765,376,1,Yes
GLC,2021,Global,Silver,Hybrid,69973,356,1,Yes
E-Class,2020,Global,White,Petrol,74937,597,1,Yes
C-Class,2025,Global,Blue,Hybrid,79837,289,1,Yes
AMG S 63,2025,Global,Silver,Petrol,324319,805,1,Yes
GLE,2025,Global,Black,Hybrid,149880,277,1,Yes
A-Class,2020,Global,Black,Petrol,88744,405,1,Yes
GLC,2022,Global,Yellow,Petrol,120108,240,1,No
S-Class,2023,Global,Red,Hybrid,245950,366,1,Yes
GLE,2024,Global,Black,Electric,101421,563,1,Yes
GLE,2021,Global,White,Electric,97860,595,1,Yes
C-Class,2025,Global,Silver,Electric,79143,489,1,Yes
GLC,2022,Global,Black,Petrol,73528,215,1,Yes
GLA,2024,Global,Red,Hybrid,42795,354,1,Yes
A-Class,2025,Global,White,Hybrid,43935,330,1,Yes
GLB,2024,Global,Yellow,Petrol,50592,339,1,Yes
GLC,2022,Global,Red,Diesel,149284,400,1,Yes
GLA,2021,Global,Black,Petrol,46840,351,1,Yes
CLA,2025,Global,White,Petrol,57717,253,1,Yes
E-Class,2024,Global,Red,Petrol,50638,503,1,Yes
GLB,2024,Global,Black,Electric,63483,370,1,Yes
GLE,2022,Global,Black,Petrol,75551,406,1,Yes
GLE,2025,Global,Brown,Diesel,170611,366,1,Yes
E-Class,2022,Global,Blue,Petrol,54182,379,1,Yes
GLC,2021,Global,Black,Petrol,109010,479,1,Yes
GLB,2020,Global,Silver,Petrol,41175,349,1,Yes
A-Class,2023,Global,Grey,Diesel,54262,234,1,No
GLC,2020,Global,Orange,Petrol,141790,219,1,Yes
E-Class,2021,Global,Black,Petrol,84178,566,1,Yes
GLA,2024,Global,Grey,Petrol,54091,301,1,Yes
C-Class,2023,Global,Grey,Electric,78766,496,1,Yes
GLA,2021,Global,Grey,Hybrid,71950,270,1,Yes
GLB,2022,Global,Black,Petrol,73313,307,1,Yes
GLA,2022,Global,Silver,Petrol,79340,345,1,Yes
S-Class,2023,Global,Black,Hybrid,319648,666,1,Yes
GLB,2023,Global,White,Petrol,95968,421,1,Yes
C-Class,2023,Global,Silver,Hybrid,83012,429,1,Yes
E-Class,2021,Global,White,Petrol,58936,235,1,Yes
GLB,2024,Global,Green,Hybrid,55991,391,1,Yes
GLS,2023,Global,Silver,Petrol,326282,557,1,Yes
GLS,2022,Global,Grey,Diesel,269859,466,1,Yes
A-Class,2022,Global,White,Petrol,67561,234,1,No
GLS,2022,Global,White,Petrol,326040,554,1,Yes
GLE,2020,Global,Black,Diesel,128149,488,1,Yes
A-Class,2023,Global,Black,Petrol,53666,337,1,No
A-Class,2024,Global,Black,Hybrid,82402,278,1,Yes
C-Class,2024,Global,White,Diesel,52121,502,1,Yes
E-Class,2020,Global,Grey,Hybrid,53637,519,1,Yes
A-Class,2023,Global,Red,Petrol,73285,235,1,Yes
GLA,2025,Global,Red,Electric,85167,419,1,Yes
A-Class,2024,Global,Grey,Diesel,45430,380,1,Yes
GLB,2024,Global,Silver,Hybrid,76989,186,1,Yes
S-Class,2021,Global,Black,Hybrid,221558,690,1,Yes
C-Class,2022,Global,Grey,Petrol,83012,251,1,Yes
GLB,2021,Global,White,Petrol,70023,160,1,Yes
GLC,2023,Global,Red,Hybrid,163375,349,1,Yes
GLE,2025,Global,Red,Diesel,176151,267,1,Yes
GLS,2022,Global,Yellow,Petrol,322386,432,1,Yes
GLC,2023,Global,Silver,Petrol,115900,244,1,Yes
GLE,2023,Global,Silver,Hybrid,69434,530,1,Yes
GLC,2025,Global,Silver,Petrol,100945,206,1,Yes
CLS,2025,Global,Black,Hybrid,64845,470,1,Yes
A-Class,2023,Global,Silver,Hybrid,72555,283,1,Yes
GLC,2023,Global,White,Petrol,129376,251,1,Yes
E-Class,2024,Global,Black,Hybrid,73746,479,1,No
GLB,2024,Global,Black,Petrol,59356,271,1,Yes
A-Class,2025,Global,Black,Hybrid,79460,230,1,Yes
E-Class,2023,Global,Blue,Petrol,74461,568,1,Yes
A-Class,2021,Global,White,Diesel,36778,333,1,Yes
A-Class,2022,Global,Silver,Diesel,75386,404,1,Yes
AMG S 63,2025,Global,White,Petrol,382914,801,1,Yes
GLA,2024,Global,Black,Petrol,81041,252,1,No
GLC,2020,Global,Grey,Diesel,117388,473,1,Yes
CLA,2025,Global,Grey,Hybrid,96221,207,1,Yes
AMG C 63,2023,Global,Black,Petrol,305593,491,1,Yes
GLB,2025,Global,Black,Hybrid,54595,260,1,Yes
A-Class,2021,Global,Black,Diesel,39966,157,1,Yes
E-Class,2024,Global,Silver,Electric,48828,335,1,No
C-Class,2021,Global,White,Petrol,91594,388,1,No
CLS,2024,Global,Black,Electric,65164,422,1,No
GLA,2021,Global,White,Diesel,45986,360,1,Yes
C-Class,2023,Global,White,Hybrid,48208,351,1,Yes
GLC,2020,Global,Red,Petrol,119782,400,1,Yes
A-Class,2023,Global,Red,Hybrid,59457,201,1,Yes
GLA,2025,Global,Yellow,Electric,97324,240,1,Yes
GLC,2023,Global,Grey,Petrol,120701,505,1,Yes
GLC,2025,Global,Grey,Hybrid,175104,432,1,Yes
AMG E 63,2023,Global,Black,Petrol,206215,573,1,Yes
C-Class,2020,Global,Black,Petrol,73709,320,1,Yes
C-Class,2020,Global,Black,Petrol,86866,485,1,Yes
A-Class,2022,Global,Silver,Petrol,70057,154,1,Yes
GLC,2024,Global,Black,Electric,160542,422,1,Yes
GLA,2022,Global,Black,Petrol,68610,173,1,Yes
GLB,2020,Global,White,Petrol,71438,400,1,Yes
S-Class,2021,Global,Blue,Diesel,235095,341,1,Yes
A-Class,2022,Global,Silver,Petrol,38893,260,1,No
GLC,2024,Global,Black,Petrol,155242,324,1,No
GLE,2025,Global,Silver,Hybrid,164985,476,1,Yes
A-Class,2020,Global,Green,Diesel,74644,233,1,Yes
A-Class,2024,Global,White,Hybrid,68584,225,1,Yes
GLC,2025,Global,Silver,Hybrid,148320,294,1,Yes
E-Class,2023,Global,Blue,Hybrid,92513,304,1,Yes
S-Class,2023,Global,White,Diesel,299267,763,1,Yes
E-Class,2024,Global,Green,Petrol,96426,566,1,Yes
GLE,2025,Global,Black,Hybrid,107015,424,1,Yes
GLB,2024,Global,Blue,Hybrid,89135,280,1,Yes
E-Class,2022,Global,Silver,Petrol,62590,295,1,No
GLA,2025,Global,Silver,Hybrid,103956,298,1,Yes
A-Class,2022,Global,Silver,Petrol,49248,306,1,No
A-Class,2022,Global,Grey,Petrol,48717,218,1,Yes
GLC,2025,Global,White,Diesel,75823,453,1,Yes
CLS,2022,Global,Black,Hybrid,84686,455,1,No
GLA,2024,Global,Black,Diesel,56379,417,1,Yes
GLS,2024,Global,Black,Hybrid,273226,453,1,Yes
GLC,2021,Global,White,Petrol,105133,232,1,Yes
GLE,2023,Global,White,Hybrid,129801,258,1,Yes
S-Class,2023,Global,Black,Petrol,278412,621,1,No
GLE,2025,Global,Blue,Hybrid,140674,322,1,Yes
GLA,2023,Global,White,Petrol,58041,169,1,Yes
E-Class,2020,Global,Black,Petrol,46993,380,1,Yes
GLA,2020,Global,Yellow,Diesel,73097,270,1,Yes
E-Class,2025,Global,Red,Diesel,99189,284,1,Yes
CLS,2024,Global,Black,Petrol,86775,447,1,Yes
GLS,2022,Global,White,Diesel,193887,332,1,No
AMG C 63,2025,Global,Orange,Petrol,353306,503,1,Yes
G-Class,2020,Global,Grey,Petrol,229726,443,1,Yes
C-Class,2023,Global,White,Petrol,78884,470,1,No
A-Class,2023,Global,Black,Petrol,49054,173,1,Yes
E-Class,2022,Global,Yellow,Petrol,74246,483,1,Yes
GLB,2020,Global,Black,Petrol,56842,394,1,Yes
E-Class,2020,Global,Green,Petrol,55650,412,1,Yes
A-Class,2022,Global,White,Diesel,81568,176,1,Yes
E-Class,2020,Global,Grey,Diesel,49003,414,1,No
GLE,2020,Global,Brown,Diesel,69727,386,1,Yes
GLC,2024,Global,White,Hybrid,139042,308,1,Yes
A-Class,2023,Global,Blue,Electric,92907,206,1,Yes
GLS,2023,Global,White,Petrol,290588,390,1,Yes
GLE,2024,Global,Green,Petrol,164193,369,1,Yes
GLC,2021,Global,White,Petrol,150972,400,1,Yes
A-Class,2020,Global,Silver,Petrol,81516,261,1,Yes
E-Class,2025,Global,Yellow,Hybrid,88952,237,1,Yes
C-Class,2021,Global,Blue,Diesel,92627,365,1,Yes
GLC,2020,Global,Silver,Diesel,123857,212,1,No
GLC,2021,Global,White,Diesel,141228,217,1,Yes
GLB,2024,Global,Silver,Electric,91122,343,1,No
GLE,2021,Global,Grey,Petrol,87305,274,1,Yes
GLC,2021,Global,Yellow,Diesel,100258,200,1,Yes
A-Class,2023,Global,Black,Petrol,82400,354,1,Yes
GLA,2022,Global,Red,Petrol,75104,290,1,Yes
GLB,2020,Global,Black,Petrol,61687,295,1,No
AMG A 45,2020,Global,Silver,Diesel,189493,404,1,No
GLE,2023,Global,Silver,Diesel,130934,291,1,Yes
GLE,2022,Global,Yellow,Petrol,149074,516,1,Yes
GLA,2025,Global,Black,Diesel,64327,226,1,Yes
A-Class,2021,Global,Black,Diesel,39981,309,1,Yes
GLE,2020,Global,Silver,Petrol,130926,441,1,Yes
E-Class,2021,Global,Grey,Diesel,91545,542,1,No
C-Class,2023,Global,Black,Hybrid,88924,298,1,Yes
E-Class,2023,Global,Black,Petrol,51974,338,1,Yes
GLE,2025,Global,Red,Petrol,160234,445,1,Yes
GLB,2025,Global,Silver,Hybrid,66375,280,1,Yes
GLE,2025,Global,Silver,Petrol,127912,522,1,No
A-Class,2021,Global,Blue,Petrol,87396,194,1,Yes
CLA,2025,Global,Brown,Hybrid,77532,249,1,Yes
C-Class,2023,Global,Black,Hybrid,90780,236,1,Yes
GLC,2023,Global,White,Hybrid,98958,347,1,No
A-Class,2020,Global,Grey,Petrol,37234,402,1,Yes
E-Class,2024,Global,White,Hybrid,92866,307,1,Yes
GLA,2024,Global,White,Diesel,58959,186,1,Yes
C-Class,2023,Global,Grey,Petrol,95255,431,1,Yes
GLC,2020,Global,Green,Petrol,90846,316,1,Yes
C-Class,2025,Global,Grey,Hybrid,57121,284,1,Yes
GLC,2023,Global,Grey,Hybrid,153877,506,1,Yes
A-Class,2022,Global,Black,Petrol,79492,173,1,No
GLB,2021,Global,White,Electric,45146,334,1,Yes
C-Class,2023,Global,Silver,Petrol,56913,482,1,Yes
GLE,2023,Global,White,Petrol,117421,503,1,Yes
C-Class,2025,Global,Black,Petrol,56102,455,1,Yes
GLC,2023,Global,Black,Petrol,161467,427,1,Yes
GLS,2021,Global,Black,Diesel,177346,506,1,Yes
GLC,2022,Global,Silver,Petrol,116664,499,1,Yes
CLA,2020,Global,Black,Diesel,66740,349,1,Yes
GLC,2020,Global,White,Petrol,123516,404,1,Yes
GLB,2022,Global,Black,Petrol,71056,243,1,No
GLE,2020,Global,Green,Diesel,138892,528,1,Yes
GLE,2023,Global,Black,Petrol,145707,361,1,Yes
GLA,2023,Global,Red,Electric,52895,189,1,Yes
GLE,2024,Global,Black,Petrol,94500,272,1,Yes
GLC,2021,Global,Silver,Diesel,100653,222,1,Yes
A-Class,2021,Global,Black,Hybrid,81362,289,1,Yes
C-Class,2024,Global,Grey,Hybrid,50616,296,1,Yes
GLC,2020,Global,Grey,Diesel,144450,286,1,No
AMG C 63,2024,Global,Brown,Petrol,187957,485,1,Yes
C-Class,2021,Global,Black,Petrol,78810,291,1,Yes
CLS,2025,Global,Grey,Electric,100615,384,1,Yes
GLA,2022,Global,Blue,Diesel,90708,376,1,Yes
C-Class,2024,Global,White,Petrol,81432,457,1,Yes
E-Class,2022,Global,Grey,Hybrid,81724,307,1,Yes
A-Class,2021,Global,Brown,Petrol,42748,274,1,Yes
GLC,2022,Global,Blue,Petrol,112652,418,1,Yes
GLB,2020,Global,Grey,Petrol,61746,410,1,Yes
A-Class,2024,Global,Black,Electric,54058,221,1,No
GLA,2023,Global,Black,Hybrid,57101,328,1,Yes
GLB,2025,Global,White,Petrol,46432,299,1,Yes
GLC,2021,Global,White,Petrol,107392,350,1,Yes
CLS,2022,Global,Red,Electric,55715,490,1,Yes
GLE,2024,Global,Black,Hybrid,93360,538,1,Yes
E-Class,2021,Global,Blue,Petrol,43128,599,1,Yes
GLC,2021,Global,Black,Petrol,67047,258,1,Yes
C-Class,2023,Global,Grey,Hybrid,99262,377,1,No
C-Class,2020,Global,Silver,Petrol,39066,490,1,Yes
GLB,2024,Global,Black,Electric,55310,231,1,Yes
GLB,2021,Global,Blue,Hybrid,52132,233,1,Yes
GLB,2020,Global,Green,Petrol,53966,390,1,Yes
E-Class,2024,Global,Grey,Petrol,62986,341,1,Yes
GLE,2021,Global,Black,Diesel,148760,474,1,Yes
GLE,2023,Global,Black,Hybrid,159599,562,1,Yes
GLB,2023,Global,Black,Diesel,92675,256,1,No
AMG S 63,2023,Global,Grey,Petrol,254877,793,1,No
E-Class,2024,Global,Black,Diesel,91651,399,1,Yes
GLC,2020,Global,Grey,Petrol,144702,509,1,Yes
GLB,2024,Global,Black,Hybrid,77279,259,1,No
GLC,2025,Global,White,Electric,131192,388,1,Yes
E-Class,2024,Global,Yellow,Hybrid,46433,434,1,Yes
E-Class,2025,Global,White,Hybrid,46407,237,1,No
GLA,2024,Global,Black,Hybrid,69028,198,1,Yes
GLB,2020,Global,Green,Petrol,85756,182,1,Yes
GLC,2022,Global,Black,Diesel,88858,312,1,Yes
GLB,2023,Global,Blue,Hybrid,96657,169,1,Yes
GLS,2022,Global,Black,Petrol,243602,563,1,No
GLE,2025,Global,White,Petrol,164753,266,1,Yes
GLA,2025,Global,Silver,Electric,88686,309,1,Yes
A-Class,2025,Global,White,Electric,95159,243,1,Yes
A-Class,2022,Global,Black,Diesel,40757,399,1,Yes
GLC,2022,Global,White,Petrol,97170,504,1,Yes
GLC,2025,Global,Silver,Hybrid,144697,387,1,Yes
E-Class,2024,Global,Silver,Hybrid,90709,608,1,Yes
GLE,2024,Global,Black,Hybrid,146485,606,1,Yes
GLE,2023,Global,White,Hybrid,107140,505,1,Yes
GLC,2025,Global,White,Hybrid,100189,214,1,Yes
S-Class,2023,Global,Black,Petrol,235332,343,1,Yes
GLC,2021,Global,Grey,Petrol,63643,417,1,Yes
S-Class,2024,Global,Silver,Electric,272332,636,1,No
GLA,2024,Global,Black,Hybrid,78929,401,1,Yes
GLB,2025,Global,Yellow,Hybrid,55665,262,1,Yes
E-Class,2020,Global,White,Petrol,38446,288,1,Yes
GLB,2025,Global,Green,Hybrid,48585,353,1,Yes
CLA,2022,Global,Silver,Petrol,41550,344,1,Yes
C-Class,2023,Global,Black,Petrol,45986,273,1,Yes
GLC,2021,Global,White,Petrol,103881,343,1,Yes
GLC,2021,Global,Yellow,Petrol,145393,283,1,Yes
A-Class,2024,Global,Black,Hybrid,74234,170,1,Yes
GLE,2024,Global,Grey,Electric,164455,369,1,Yes
GLB,2023,Global,Black,Diesel,72837,340,1,Yes
CLA,2024,Global,White,Petrol,100078,294,1,Yes
GLE,2025,Global,Grey,Electric,99866,586,1,Yes
E-Class,2021,Global,White,Petrol,63657,215,1,Yes
CLA,2024,Global,White,Diesel,94442,245,1,No
GLE,2021,Global,Grey,Hybrid,123141,290,1,Yes
GLB,2025,Global,Grey,Petrol,52953,291,1,No
GLC,2024,Global,Silver,Petrol,166950,387,1,No
E-Class,2022,Global,Grey,Petrol,81907,340,1,Yes
AMG C 63,2024,Global,Red,Petrol,397323,491,1,Yes
A-Class,2023,Global,White,Diesel,59029,357,1,Yes
GLC,2020,Global,Black,Hybrid,124710,456,1,Yes
C-Class,2023,Global,Blue,Hybrid,40944,246,1,Yes
GLE,2024,Global,Yellow,Diesel,99664,366,1,No
C-Class,2023,Global,Grey,Petrol,44142,247,1,Yes
GLC,2023,Global,Silver,Diesel,84346,486,1,Yes
C-Class,2021,Global,Yellow,Diesel,70105,221,1,Yes
E-Class,2020,Global,Red,Diesel,80311,290,1,Yes
GLS,2025,Global,Black,Electric,270244,341,1,Yes
GLC,2023,Global,Green,Petrol,86111,369,1,Yes
AMG S 63,2022,Global,White,Petrol,215770,797,1,Yes
E-Class,2023,Global,White,Diesel,48227,484,1,No
GLC,2020,Global,Yellow,Petrol,87749,343,1,Yes
GLS,2020,Global,White,Diesel,200341,601,1,Yes
GLE,2025,Global,Grey,Hybrid,143952,435,1,Yes
GLA,2021,Global,White,Diesel,42454,233,1,Yes
GLC,2021,Global,Silver,Petrol,146473,342,1,Yes
C-Class,2023,Global,Silver,Petrol,52243,228,1,Yes
GLE,2020,Global,White,Diesel,113202,263,1,Yes
CLA,2025,Global,Blue,Hybrid,93678,418,1,Yes
C-Class,2023,Global,Grey,Diesel,98448,260,1,Yes
GLB,2020,Global,Black,Petrol,81748,309,1,Yes
C-Class,2025,Global,White,Hybrid,43516,498,1,No
C-Class,2020,Global,White,Diesel,54314,366,1,Yes
S-Class,2022,Global,White,Hybrid,338636,476,1,Yes
GLS,2023,Global,White,Hybrid,190261,478,1,No
GLE,2025,Global,Grey,Electric,151652,285,1,Yes
