Model,Year,Region,Color,Fuel Type,Base Price (USD),Horsepower,Sales Volume,Turbo
GLC,2024,Global,Silver,Electric,129477,337,1,Yes
AMG C 63,2022,Global,White,Diesel,168905,510,1,Yes
GLE,2022,Global,Grey,Petrol,89595,549,1,Yes
A-Class,2023,Global,Blue,Diesel,87018,321,1,Yes
E-Class,2020,Global,White,Petrol,69433,407,1,Yes
C-Class,2023,Global,Silver,Diesel,72047,476,1,Yes
GLE,2023,Global,Grey,Hybrid,103568,522,1,Yes
C-Class,2024,Global,Grey,Electric,90770,432,1,Yes
AMG A 45,2021,Global,Blue,Diesel,184256,400,1,Yes
A-Class,2020,Global,White,Petrol,43861,366,1,Yes
E-Class,2023,Global,Blue,Petrol,74526,374,1,Yes
A-Class,2025,Global,Blue,Petrol,47109,168,1,Yes
C-Class,2022,Global,Silver,Diesel,57023,475,1,Yes
CLA,2023,Global,White,Petrol,67445,391,1,Yes
GLB,2021,Global,White,Diesel,77843,379,1,Yes
GLC,2021,Global,White,Petrol,139409,362,1,Yes
GLA,2023,Global,Orange,Petrol,95896,174,1,Yes
E-Class,2022,Global,Blue,Petrol,87439,575,1,No
GLE,2022,Global,Red,Diesel,150829,300,1,Yes
A-Class,2023,Global,White,Diesel,66854,398,1,No
GLE,2024,Global,Blue,Petrol,111055,381,1,Yes
A-Class,2020,Global,Grey,Petrol,66370,275,1,Yes
C-Class,2021,Global,Red,Diesel,56683,421,1,Yes
CLA,2024,Global,Grey,Electric,101393,384,1,No
GLE,2021,Global,Silver,Petrol,151158,308,1,Yes
E-Class,2024,Global,Blue,Hybrid,79952,339,1,Yes
GLA,2024,Global,Silver,Electric,64619,253,1,Yes
GLE,2024,Global,Black,Electric,83128,576,1,Yes
GLC,2022,Global,White,Petrol,77204,311,1,Yes
AMG E 63,2021,Global,Silver,Diesel,280949,596,1,Yes
GLA,2022,Global,Brown,Petrol,54670,407,1,Yes
A-Class,2023,Global,Blue,Petrol,48865,418,1,No
E-Class,2023,Global,Red,Petrol,44657,335,1,Yes
AMG E 63,2023,Global,Red,Diesel,254772,571,1,Yes
E-Class,2021,Global,Black,Diesel,55419,611,1,Yes
CLA,2022,Global,Green,Petrol,71183,342,1,Yes
GLA,2020,Global,Black,Petrol,83593,160,1,Yes
A-Class,2024,Global,Black,Electric,68307,231,1,Yes
GLC,2023,Global,Silver,Petrol,90933,294,1,Yes
CLA,2025,Global,White,Electric,97952,281,1,Yes
A-Class,2022,Global,Black,Petrol,45913,214,1,Yes
GLS,2022,Global,Grey,Diesel,316713,609,1,Yes
C-Class,2022,Global,Blue,Petrol,37831,430,1,Yes
AMG S 63,2024,Global,Blue,Petrol,157121,799,1,Yes
AMG GT,2021,Global,Black,Petrol,144611,518,1,Yes
A-Class,2023,Global,Black,Hybrid,89170,340,1,Yes
GLC,2021,Global,Silver,Petrol,107657,438,1,Yes
CLA,2024,Global,White,Petrol,43440,308,1,Yes
GLC,2021,Global,Red,Petrol,90476,262,1,Yes
A-Class,2022,Global,White,Petrol,57395,206,1,Yes
GLC,2022,Global,White,Electric,72202,409,1,No
A-Class,2021,Global,Black,Petrol,38084,420,1,Yes
GLA,2024,Global,White,Diesel,99198,210,1,Yes
A-Class,2024,Global,Grey,Hybrid,44977,175,1,Yes
CLA,2023,Global,Orange,Hybrid,75869,301,1,Yes
CLA,2020,Global,White,Petrol,72329,285,1,Yes
GLA,2025,Global,Black,Electric,93128,399,1,Yes
CLA,2025,Global,Silver,Petrol,74744,287,1,Yes
GLS,2024,Global,White,Electric,138905,534,1,Yes
E-Class,2020,Global,Grey,Diesel,53883,534,1,No
GLA,2025,Global,Silver,Electric,71364,392,1,No
GLC,2025,Global,Grey,Hybrid,107333,477,1,Yes
A-Class,2024,Global,Brown,Electric,61153,253,1,Yes
GLC,2021,Global,Silver,Hybrid,144656,384,1,Yes
GLA,2025,Global,Blue,Electric,82586,309,1,Yes
GLA,2025,Global,White,Electric,70894,300,1,No
CLA,2024,Global,Black,Electric,48023,383,1,Yes
CLA,2022,Global,Green,Petrol,82208,224,1,Yes
GLE,2022,Global,Black,Petrol,125381,295,1,Yes
A-Class,2025,Global,White,Hybrid,62192,295,1,Yes
GLC,2021,Global,Silver,Diesel,122383,287,1,No
S-Class,2020,Global,Blue,Petrol,242881,305,1,Yes
A-Class,2023,Global,Black,Diesel,51718,198,1,Yes
A-Class,2024,Global,Silver,Diesel,101462,228,1,Yes
S-Class,2021,Global,Black,Petrol,141769,423,1,Yes
GLA,2021,Global,Grey,Diesel,88540,277,1,Yes
GLE,2023,Global,Black,Hybrid,146472,497,1,Yes
GLE,2023,Global,White,Hybrid,112037,377,1,Yes
S-Class,2023,Global,Black,Hybrid,197408,367,1,Yes
GLC,2023,Global,White,Electric,159928,433,1,Yes
A-Class,2025,Global,Black,Hybrid,45706,227,1,Yes
GLB,2022,Global,White,Petrol,53442,209,1,Yes
GLB,2021,Global,Orange,Petrol,50534,287,1,Yes
GLC,2021,Global,White,Diesel,63677,371,1,Yes
GLB,2023,Global,White,Hybrid,41666,314,1,Yes
GLC,2025,Global,Blue,Petrol,142802,506,1,Yes
GLE,2020,Global,White,Petrol,64512,327,1,Yes
GLE,2025,Global,White,Electric,117743,263,1,Yes
E-Class,2024,Global,Brown,Hybrid,53779,317,1,No
GLC,2022,Global,Black,Petrol,150749,489,1,Yes
GLA,2022,Global,Silver,Petrol,48978,262,1,No
E-Class,2023,Global,Black,Petrol,62990,257,1,No
CLA,2023,Global,Grey,Hybrid,76451,239,1,No
GLC,2022,Global,Black,Petrol,85885,450,1,Yes
GLE,2025,Global,Black,Petrol,172572,460,1,Yes
GLB,2021,Global,White,Diesel,39689,224,1,Yes
GLA,2022,Global,Black,Diesel,47608,175,1,Yes
GLC,2025,Global,Black,Hybrid,111502,333,1,Yes
A-Class,2020,Global,Black,Petrol,80092,155,1,Yes
A-Class,2020,Global,White,Petrol,88863,203,1,Yes
GLB,2023,Global,Black,Diesel,53667,259,1,Yes
GLE,2021,Global,White,Diesel,65711,296,1,Yes
GLE,2025,Global,Black,Diesel,175640,609,1,Yes
GLC,2025,Global,Black,Hybrid,84678,330,1,Yes
A-Class,2024,Global,White,Petrol,57294,407,1,Yes
GLB,2025,Global,White,Diesel,83607,181,1,No
C-Class,2023,Global,Grey,Petrol,96183,451,1,Yes
GLA,2021,Global,White,Diesel,74241,328,1,Yes
GLB,2023,Global,Silver,Diesel,74168,344,1,Yes
A-Class,2024,Global,White,Diesel,81552,273,1,Yes
A-Class,2024,Global,Black,Petrol,100382,320,1,No
A-Class,2021,Global,Grey,Diesel,61498,230,1,Yes
GLA,2021,Global,White,Petrol,81354,215,1,Yes
GLA,2022,Global,Black,Petrol,79923,364,1,Yes
GLB,2021,Global,White,Petrol,86763,286,1,Yes
A-Class,2022,Global,Silver,Petrol,77429,290,1,Yes
E-Class,2020,Global,Silver,Petrol,49699,389,1,Yes
GLE,2022,Global,Green,Petrol,70918,497,1,Yes
GLE,2025,Global,White,Diesel,141662,395,1,Yes
GLC,2021,Global,Black,Petrol,113443,207,1,Yes
E-Class,2025,Global,Black,Hybrid,81512,317,1,Yes
GLC,2023,Global,Black,Hybrid,93248,490,1,Yes
GLE,2021,Global,Black,Diesel,70205,589,1,Yes
E-Class,2020,Global,Grey,Petrol,52937,235,1,Yes
GLB,2020,Global,White,Petrol,78678,281,1,Yes
AMG E 63,2021,Global,Grey,Petrol,306635,576,1,Yes
GLS,2022,Global,White,Hybrid,333602,433,1,Yes
C-Class,2024,Global,Red,Petrol,96852,202,1,Yes
GLA,2025,Global,Silver,Petrol,86637,298,1,Yes
A-Class,2025,Global,Blue,Hybrid,104599,394,1,Yes
GLE,2023,Global,White,Petrol,156992,442,1,No
GLE,2024,Global,Black,Diesel,83564,512,1,Yes
GLE,2023,Global,Silver,Hybrid,77674,544,1,Yes
GLC,2024,Global,White,Diesel,96693,439,1,Yes
C-Class,2024,Global,White,Electric,96046,244,1,Yes
A-Class,2023,Global,White,Petrol,55135,174,1,Yes
GLC,2021,Global,White,Petrol,63341,237,1,Yes
G-Class,2024,Global,Black,Petrol,148181,581,1,Yes
GLB,2023,Global,Silver,Petrol,79326,202,1,No
A-Class,2020,Global,White,Petrol,67945,281,1,Yes
GLC,2021,Global,Red,Petrol,94644,207,1,Yes
GLC,2020,Global,Silver,Petrol,145007,422,1,Yes
GLE,2021,Global,Blue,Petrol,79790,437,1,No
GLA,2022,Global,White,Petrol,86646,179,1,Yes
C-Class,2022,Global,Brown,Diesel,87245,406,1,Yes
GLB,2020,Global,Green,Petrol,83311,285,1,Yes
GLC,2025,Global,Black,Petrol,77451,477,1,Yes
E-Class,2021,Global,White,Petrol,85413,595,1,No
A-Class,2025,Global,White,Electric,62439,325,1,Yes
GLB,2021,Global,Silver,Petrol,78685,373,1,Yes
E-Class,2025,Global,White,Electric,81349,439,1,Yes
AMG C 63,2020,Global,Silver,Diesel,277409,502,1,Yes
E-Class,2020,Global,Black,Diesel,59124,416,1,Yes
AMG A 45,2024,Global,Silver,Electric,210098,412,1,Yes
GLB,2023,Global,Black,Petrol,39438,403,1,Yes
C-Class,2021,Global,Yellow,Petrol,82942,336,1,Yes
GLA,2023,Global,Grey,Electric,77759,339,1,Yes
A-Class,2023,Global,Brown,Electric,77805,203,1,Yes
GLB,2023,Global,Blue,Petrol,63246,268,1,Yes
E-Class,2021,Global,White,Diesel,63514,261,1,No
GLC,2022,Global,Black,Petrol,117442,264,1,Yes
A-Class,2025,Global,Silver,Petrol,86899,345,1,Yes
GLA,2023,Global,Silver,Petrol,39642,291,1,Yes
GLA,2022,Global,Black,Hybrid,85265,178,1,Yes
CLS,2021,Global,Yellow,Diesel,81336,425,1,Yes
GLC,2021,Global,Silver,Petrol,70160,229,1,Yes
A-Class,2023,Global,Grey,Hybrid,65358,317,1,Yes
GLC,2020,Global,Black,Petrol,116885,372,1,Yes
A-Class,2022,Global,White,Hybrid,70081,218,1,Yes
E-Class,2022,Global,Grey,Petrol,64677,574,1,Yes
GLC,2023,Global,Silver,Diesel,73164,304,1,Yes
GLE,2023,Global,Red,Hybrid,66650,253,1,Yes
E-Class,2022,Global,White,Electric,91916,551,1,Yes
GLS,2025,Global,White,Hybrid,292065,588,1,Yes
GLB,2025,Global,White,Hybrid,48652,325,1,Yes
GLS,2020,Global,Black,Petrol,154451,342,1,Yes
GLE,2020,Global,Grey,Diesel,102723,409,1,Yes
GLB,2024,Global,Grey,Diesel,95891,363,1,No
A-Class,2022,Global,Green,Petrol,53097,246,1,Yes
GLB,2025,Global,Brown,Hybrid,64366,219,1,Yes
GLC,2024,Global,Grey,Electric,140967,468,1,Yes
GLE,2021,Global,White,Petrol,112436,470,1,Yes
A-Class,2024,Global,Silver,Hybrid,66066,201,1,No
C-Class,2023,Global,Brown,Diesel,82587,402,1,Yes
AMG A 45,2022,Global,Yellow,Petrol,295878,409,1,Yes
E-Class,2020,Global,Black,Petrol,78106,409,1,Yes
GLB,2021,Global,Red,Petrol,82350,232,1,Yes
GLC,2020,Global,Green,Petrol,101219,477,1,Yes
C-Class,2024,Global,Silver,Hybrid,89852,505,1,No
GLC,2021,Global,Black,Petrol,64952,218,1,No
G-Class,2020,Global,Brown,Diesel,198516,420,1,Yes
E-Class,2022,Global,Black,Petrol,88645,363,1,Yes
GLA,2023,Global,Black,Diesel,53433,230,1,Yes
GLA,2023,Global,Black,Petrol,45616,364,1,Yes
C-Class,2023,Global,White,Hybrid,50326,222,1,Yes
GLS,2021,Global,White,Petrol,281127,369,1,Yes
GLB,2021,Global,Grey,Diesel,77401,319,1,Yes
GLC,2024,Global,Red,Hybrid,126397,224,1,Yes
A-Class,2023,Global,Grey,Hybrid,86924,361,1,Yes
C-Class,2025,Global,Silver,Hybrid,93840,469,1,Yes
G-Class,2022,Global,Grey,Hybrid,250776,548,1,Yes
C-Class,2020,Global,Grey,Petrol,44068,427,1,Yes
A-Class,2022,Global,Black,Petrol,90955,358,1,Yes
GLC,2024,Global,White,Diesel,160644,345,1,Yes
GLB,2024,Global,Silver,Electric,44082,204,1,Yes
A-Class,2023,Global,Black,Hybrid,44332,194,1,Yes
GLE,2023,Global,White,Hybrid,129434,558,1,Yes
GLA,2025,Global,White,Electric,90328,197,1,Yes
C-Class,2021,Global,Black,Petrol,71137,260,1,Yes
GLE,2025,Global,Black,Petrol,125225,256,1,Yes
GLC,2023,Global,Red,Diesel,78354,470,1,Yes
GLS,2024,Global,Blue,Petrol,192425,458,1,No
GLC,2024,Global,Yellow,Petrol,152277,454,1,Yes
C-Class,2020,Global,Brown,Petrol,46724,460,1,Yes
GLC,2022,Global,White,Hybrid,141639,415,1,Yes
GLS,2024,Global,Black,Electric,201045,409,1,Yes
GLB,2023,Global,Black,Diesel,58384,170,1,Yes
C-Class,2025,Global,Yellow,Electric,52390,231,1,Yes
GLC,2024,Global,Silver,Hybrid,154462,449,1,No
GLA,2023,Global,Black,Petrol,62446,398,1,Yes
GLA,2021,Global,Blue,Diesel,64431,353,1,No
GLE,2021,Global,White,Petrol,154247,350,1,No
GLA,2021,Global,Black,Petrol,81425,225,1,Yes
GLA,2022,Global,Silver,Petrol,48650,243,1,Yes
E-Class,2020,Global,Silver,Petrol,46735,502,1,No
S-Class,2022,Global,Black,Hybrid,204546,547,1,Yes
GLA,2020,Global,Silver,Diesel,73762,414,1,Yes
GLB,2025,Global,Red,Petrol,50161,207,1,Yes
CLA,2025,Global,Grey,Petrol,52508,231,1,Yes
C-Class,2023,Global,Black,Hybrid,75351,250,1,No
GLB,2022,Global,Black,Petrol,40273,363,1,Yes
C-Class,2024,Global,White,Electric,96676,245,1,Yes
C-Class,2022,Global,Black,Petrol,53358,378,1,Yes
GLS,2025,Global,White,Electric,176279,525,1,Yes
AMG GT,2025,Global,Grey,Petrol,352322,589,1,Yes
C-Class,2023,Global,Grey,Hybrid,83297,293,1,Yes
GLA,2021,Global,Blue,Petrol,85695,178,1,Yes
AMG A 45,2021,Global,Silver,Petrol,294771,412,1,Yes
GLE,2022,Global,White,Petrol,126496,308,1,Yes
A-Class,2025,Global,Silver,Petrol,47191,277,1,Yes
GLC,2025,Global,Silver,Petrol,129772,427,1,Yes
A-Class,2021,Global,Grey,Petrol,64096,260,1,Yes
C-Class,2020,Global,White,Petrol,85678,377,1,Yes
E-Class,2021,Global,Silver,Petrol,48038,417,1,No
C-Class,2024,Global,White,Diesel,63562,273,1,Yes
A-Class,2023,Global,Grey,Petrol,42981,277,1,No
A-Class,2020,Global,White,Diesel,47616,350,1,Yes
C-Class,2024,Global,White,Petrol,76376,207,1,Yes
A-Class,2023,Global,White,Hybrid,87309,253,1,Yes
C-Class,2022,Global,Red,Diesel,40407,214,1,Yes
C-Class,2021,Global,White,Petrol,66147,452,1,Yes
E-Class,2020,Global,Red,Petrol,36063,257,1,Yes
GLB,2020,Global,White,Diesel,59484,338,1,Yes
A-Class,2025,Global,Black,Hybrid,86322,257,1,Yes
C-Class,2020,Global,White,Petrol,61685,272,1,Yes
GLE,2020,Global,Black,Petrol,139919,393,1,No
A-Class,2023,Global,Grey,Diesel,97680,358,1,Yes
GLA,2021,Global,Silver,Diesel,70771,324,1,Yes
A-Class,2025,Global,White,Hybrid,47447,281,1,Yes
GLE,2022,Global,White,Diesel,91304,392,1,Yes
GLC,2021,Global,White,Petrol,81071,250,1,Yes
C-Class,2023,Global,Silver,Petrol,62908,496,1,Yes
C-Class,2025,Global,Red,Diesel,68112,368,1,Yes
GLE,2022,Global,Grey,Petrol,129673,582,1,Yes
E-Class,2024,Global,Green,Diesel,71503,271,1,Yes
E-Class,2023,Global,Black,Petrol,97568,442,1,Yes
GLA,2021,Global,Black,Petrol,84975,210,1,Yes
A-Class,2023,Global,White,Hybrid,94634,348,1,No
C-Class,2021,Global,Black,Diesel,78212,479,1,No
GLE,2022,Global,Silver,Petrol,72945,586,1,Yes
GLA,2023,Global,Black,Petrol,91839,262,1,Yes
GLA,2024,Global,Green,Electric,74159,277,1,Yes
GLC,2022,Global,White,Petrol,116500,391,1,Yes
CLS,2023,Global,Grey,Diesel,58234,367,1,Yes
GLS,2021,Global,White,Petrol,257412,456,1,Yes
AMG S 63,2024,Global,Grey,Hybrid,321956,799,1,Yes
A-Class,2021,Global,Silver,Diesel,45645,179,1,Yes
GLE,2023,Global,Orange,Petrol,162250,353,1,Yes
C-Class,2020,Global,Black,Petrol,82191,416,1,No
A-Class,2022,Global,Black,Petrol,54296,241,1,Yes
A-Class,2022,Global,Grey,Diesel,68231,373,1,Yes
E-Class,2023,Global,White,Diesel,91300,510,1,Yes
C-Class,2022,Global,Yellow,Diesel,81141,423,1,Yes
GLA,2025,Global,Silver,Electric,91177,411,1,Yes
GLC,2021,Global,White,Petrol,83950,509,1,Yes
A-Class,2022,Global,Silver,Diesel,51899,386,1,No
GLC,2023,Global,Grey,Petrol,136464,430,1,No
GLB,2020,Global,Silver,Petrol,36856,291,1,Yes
A-Class,2024,Global,White,Petrol,68881,413,1,Yes
GLC,2024,Global,Orange,Hybrid,113790,366,1,Yes
GLA,2020,Global,Red,Petrol,87320,176,1,Yes
GLE,2020,Global,Red,Petrol,110808,464,1,Yes
GLB,2020,Global,Grey,Diesel,81401,351,1,Yes
GLC,2024,Global,Silver,Electric,112301,282,1,Yes
GLC,2021,Global,Red,Petrol,142133,427,1,Yes
C-Class,2023,Global,Grey,Petrol,54836,402,1,Yes
E-Class,2022,Global,White,Petrol,80336,253,1,Yes
CLS,2023,Global,Black,Hybrid,90382,317,1,Yes
GLB,2025,Global,Grey,Electric,59380,281,1,Yes
GLC,2025,Global,Silver,Electric,80475,430,1,No
GLB,2021,Global,Black,Diesel,86142,203,1,No
AMG E 63,2024,Global,Green,Hybrid,211833,571,1,Yes
G-Class,2021,Global,White,Petrol,340705,571,1,Yes
GLE,2023,Global,White,Diesel,106498,413,1,No
S-Class,2025,Global,Silver,Electric,210671,758,1,Yes
GLE,2022,Global,Brown,Diesel,64526,406,1,Yes
GLC,2025,Global,Red,Hybrid,170492,321,1,Yes
C-Class,2025,Global,Black,Hybrid,47789,495,1,Yes
A-Class,2022,Global,Black,Electric,68545,288,1,Yes
GLE,2022,Global,Red,Petrol,118492,391,1,Yes
C-Class,2021,Global,Yellow,Petrol,71728,272,1,Yes
GLB,2020,Global,White,Petrol,37969,328,1,Yes
GLC,2022,Global,White,Diesel,85182,232,1,Yes
GLA,2022,Global,Green,Diesel,79126,358,1,Yes
C-Class,2023,Global,White,Hybrid,41535,437,1,Yes
A-Class,2022,Global,Red,Hybrid,59500,228,1,Yes
GLS,2023,Global,Yellow,Diesel,277157,502,1,Yes
A-Class,2022,Global,Red,Petrol,69749,263,1,Yes
AMG S 63,2022,Global,Grey,Petrol,191030,804,1,Yes
GLS,2021,Global,White,Diesel,135904,456,1,Yes
GLE,2023,Global,Red,Hybrid,84901,479,1,Yes
E-Class,2022,Global,White,Petrol,77047,547,1,Yes
E-Class,2021,Global,Blue,Hybrid,89372,478,1,Yes
GLC,2020,Global,Black,Diesel,78663,436,1,Yes
C-Class,2023,Global,Black,Hybrid,42673,330,1,Yes
E-Class,2025,Global,Black,Petrol,93661,239,1,Yes
S-Class,2024,Global,Red,Hybrid,161949,309,1,Yes
CLA,2023,Global,White,Hybrid,76903,286,1,No
S-Class,2022,Global,Silver,Petrol,135208,425,1,Yes
GLE,2022,Global,Black,Diesel,123133,566,1,Yes
G-Class,2025,Global,Silver,Hybrid,403201,567,1,Yes
GLE,2021,Global,White,Hybrid,117480,431,1,Yes
GLE,2020,Global,Black,Petrol,64582,422,1,Yes
GLE,2025,Global,White,Hybrid,85854,337,1,Yes
GLE,2022,Global,Black,Petrol,77221,296,1,No
GLC,2020,Global,Black,Diesel,74531,318,1,Yes
GLS,2022,Global,White,Petrol,366631,563,1,Yes
E-Class,2020,Global,Black,Diesel,71021,354,1,Yes
GLE,2023,Global,Grey,Petrol,111227,324,1,Yes
GLC,2021,Global,Green,Diesel,63096,382,1,Yes
GLC,2023,Global,White,Petrol,73275,381,1,Yes
E-Class,2021,Global,Black,Diesel,79652,222,1,Yes
GLA,2022,Global,Grey,Petrol,47447,369,1,No
GLC,2023,Global,Grey,Petrol,83788,501,1,No
C-Class,2022,Global,Grey,Petrol,67513,202,1,Yes
GLA,2020,Global,Blue,Petrol,53963,170,1,Yes
AMG A 45,2022,Global,Black,Petrol,184796,403,1,Yes
A-Class,2020,Global,White,Diesel,75552,169,1,Yes
GLC,2020,Global,Black,Diesel,89774,476,1,Yes
E-Class,2024,Global,Black,Petrol,47911,495,1,No
G-Class,2024,Global,White,Petrol,218999,420,1,Yes
GLA,2023,Global,White,Diesel,94304,409,1,Yes
GLC,2020,Global,Grey,Petrol,139312,372,1,Yes
C-Class,2020,Global,Silver,Petrol,59587,354,1,Yes
GLA,2025,Global,Blue,Hybrid,67420,182,1,Yes
A-Class,2021,Global,Black,Petrol,86593,391,1,Yes
A-Class,2020,Global,Blue,Petrol,84348,294,1,Yes
GLB,2023,Global,Black,Petrol,39880,260,1,Yes
E-Class,2020,Global,Black,Petrol,82153,336,1,Yes
GLB,2025,Global,Green,Petrol,92907,334,1,Yes
A-Class,2022,Global,Grey,Diesel,76905,242,1,Yes
CLA,2024,Global,Silver,Hybrid,70073,292,1,Yes
C-Class,2020,Global,White,Petrol,81659,460,1,Yes
GLA,2020,Global,Black,Diesel,49681,293,1,Yes
GLA,2020,Global,White,Petrol,76171,178,1,Yes
GLS,2023,Global,Grey,Petrol,320121,446,1,Yes
C-Class,2022,Global,Grey,Hybrid,62307,390,1,Yes
GLC,2021,Global,White,Petrol,119165,353,1,Yes
CLA,2024,Global,Grey,Diesel,95687,339,1,Yes
C-Class,2023,Global,White,Hybrid,72196,475,1,Yes
GLB,2022,Global,Grey,Petrol,69961,175,1,Yes
E-Class,2020,Global,Grey,Petrol,39838,502,1,Yes
GLC,2024,Global,Yellow,Hybrid,152773,493,1,Yes
E-Class,2021,Global,Grey,Petrol,74928,231,1,Yes
C-Class,2023,Global,Blue,Hybrid,42202,209,1,Yes
GLC,2020,Global,Black,Petrol,108168,403,1,Yes
GLS,2021,Global,Black,Petrol,151928,378,1,Yes
A-Class,2020,Global,Grey,Hybrid,61443,345,1,Yes
C-Class,2024,Global,Grey,Hybrid,47302,334,1,Yes
GLC,2023,Global,Blue,Petrol,164709,295,1,No
S-Class,2021,Global,Black,Petrol,191751,714,1,Yes
GLB,2023,Global,Silver,Petrol,77211,177,1,No
GLB,2025,Global,Grey,Hybrid,45658,173,1,Yes
GLC,2024,Global,White,Hybrid,88794,435,1,Yes
GLC,2025,Global,Grey,Petrol,113360,443,1,Yes
C-Class,2024,Global,Black,Petrol,71701,350,1,Yes
C-Class,2024,Global,Black,Electric,98277,246,1,Yes
GLC,2022,Global,White,Diesel,138550,343,1,No
G-Class,2024,Global,Grey,Electric,153392,561,1,Yes
CLA,2024,Global,Black,Hybrid,57694,294,1,Yes
GLA,2022,Global,White,Petrol,73704,258,1,No
C-Class,2025,Global,Black,Hybrid,78452,243,1,Yes
E-Class,2024,Global,Black,Petrol,61047,411,1,No
A-Class,2022,Global,Silver,Petrol,74099,400,1,Yes
GLE,2021,Global,Blue,Diesel,62500,272,1,Yes
GLC,2022,Global,White,Hybrid,154282,208,1,No
E-Class,2020,Global,White,Petrol,38074,594,1,Yes
CLA,2025,Global,Silver,Electric,105072,415,1,Yes
GLB,2022,Global,Silver,Petrol,65176,204,1,Yes
E-Class,2025,Global,Yellow,Hybrid,70816,418,1,Yes
GLC,2024,Global,Black,Electric,72698,315,1,Yes
GLS,2020,Global,Grey,Diesel,235745,424,1,Yes
GLE,2022,Global,Black,Diesel,72743,435,1,No
GLC,2022,Global,Silver,Petrol,131443,263,1,Yes
C-Class,2021,Global,Red,Petrol,75237,325,1,Yes
GLA,2020,Global,White,Petrol,50910,273,1,Yes
GLE,2022,Global,Black,Diesel,136916,603,1,No
GLA,2021,Global,White,Petrol,46505,242,1,Yes
GLA,2024,Global,Black,Petrol,84638,166,1,No
C-Class,2021,Global,Red,Petrol,83394,332,1,Yes
GLE,2021,Global,Black,Diesel,122252,332,1,Yes
C-Class,2020,Global,White,Petrol,70334,262,1,Yes
GLA,2021,Global,White,Diesel,79861,293,1,Yes
GLE,2022,Global,Black,Electric,104818,560,1,Yes
CLA,2022,Global,Grey,Diesel,85197,365,1,Yes
GLB,2024,Global,Grey,Petrol,81873,350,1,Yes
AMG A 45,2022,Global,Black,Petrol,337066,393,1,Yes
GLC,2022,Global,Black,Hybrid,150257,377,1,Yes
A-Class,2021,Global,Black,Diesel,73828,353,1,Yes
S-Class,2024,Global,Grey,Petrol,283814,719,1,Yes
GLB,2024,Global,Green,Electric,96790,297,1,Yes
A-Class,2021,Global,Grey,Diesel,70459,343,1,No
GLC,2023,Global,Grey,Petrol,103957,452,1,Yes
GLE,2022,Global,White,Hybrid,140788,529,1,Yes
A-Class,2024,Global,Black,Electric,74805,314,1,Yes
CLS,2021,Global,Black,Petrol,50158,438,1,Yes
GLB,2020,Global,Silver,Petrol,52149,253,1,Yes
S-Class,2020,Global,Black,Petrol,243332,503,1,Yes
C-Class,2025,Global,Grey,Electric,94965,291,1,Yes
A-Class,2020,Global,Silver,Petrol,73903,385,1,Yes
GLE,2023,Global,White,Electric,153854,468,1,Yes
C-Class,2024,Global,Black,Diesel,53781,385,1,No
A-Class,2022,Global,Grey,Petrol,40611,180,1,Yes
GLA,2023,Global,White,Petrol,63717,167,1,Yes
GLC,2020,Global,Black,Diesel,100111,495,1,Yes
GLC,2024,Global,Silver,Petrol,87518,207,1,Yes
A-Class,2024,Global,Silver,Electric,65587,153,1,Yes
S-Class,2022,Global,Silver,Petrol,182739,313,1,Yes
GLC,2021,Global,White,Diesel,79111,249,1,Yes
GLE,2021,Global,Green,Petrol,116988,440,1,Yes
GLA,2022,Global,White,Hybrid,70677,410,1,Yes
C-Class,2022,Global,Grey,Petrol,94260,465,1,No
GLE,2024,Global,Black,Hybrid,150136,586,1,Yes
GLB,2025,Global,Grey,Petrol,78260,190,1,Yes
GLC,2021,Global,White,Hybrid,137378,265,1,Yes
C-Class,2020,Global,Black,Diesel,87186,466,1,Yes
GLE,2025,Global,Black,Hybrid,110076,398,1,Yes
GLC,2023,Global,Black,Hybrid,125823,279,1,Yes
A-Class,2021,Global,Grey,Petrol,48578,261,1,No
C-Class,2021,Global,Black,Diesel,42493,503,1,Yes
GLS,2025,Global,Green,Electric,277499,395,1,Yes
S-Class,2021,Global,White,Hybrid,239975,527,1,No
A-Class,2023,Global,Grey,Diesel,52991,366,1,Yes
GLA,2024,Global,Black,Diesel,62671,200,1,No
GLC,2023,Global,White,Petrol,93877,421,1,Yes
GLC,2020,Global,Grey,Petrol,85374,375,1,Yes
GLC,2024,Global,Blue,Hybrid,76259,213,1,No
GLC,2021,Global,Grey,Diesel,74637,481,1,Yes
GLC,2024,Global,Grey,Electric,119229,290,1,Yes
GLA,2024,Global,Brown,Electric,46948,220,1,Yes
GLB,2025,Global,Yellow,Electric,47600,260,1,Yes
GLA,2024,Global,Grey,Hybrid,73865,174,1,Yes
GLC,2025,Global,Black,Hybrid,159720,309,1,Yes
GLB,2024,Global,White,Electric,71328,383,1,Yes
GLC,2023,Global,Silver,Diesel,114786,283,1,Yes
E-Class,2023,Global,Black,Petrol,68148,365,1,Yes
A-Class,2024,Global,Red,Petrol,47349,371,1,No
GLB,2024,Global,Green,Hybrid,78345,256,1,No
A-Class,2021,Global,Silver,Diesel,64897,169,1,No
S-Class,2025,Global,Black,Hybrid,220286,516,1,Yes
C-Class,2023,Global,Blue,Petrol,91812,447,1,No
A-Class,2022,Global,Black,Diesel,75530,156,1,No
CLA,2020,Global,Black,Petrol,76194,295,1,Yes
